"person_id","household_id","year_born","sex","employed","retired","education","net_income","gross_income"
1644301,16443,1960,2,0,0,100,19355.7,24203.4
1644302,16443,1932,2,0,1,0,0,0
1644401,16444,1952,1,0,0,100,0,0
1644402,16444,1954,2,0,0,100,0,0
1644501,16445,1975,2,1,0,500,0,0
1644601,16446,1966,2,1,0,500,21272.9,27649.6
1644602,16446,1966,1,1,0,300,149589.1,253560.6
1644603,16446,1999,1,0,0,344,0,0
1644604,16446,2000,2,0,0,344,0,0
1644701,16447,1963,1,1,0,300,8904.2,9797.8
1644702,16447,1966,2,1,0,300,11866.9,12933.6
1644801,16448,1946,1,0,1,200,0,0
1644802,16448,1944,2,0,0,200,0,0
1645001,16450,1953,1,0,1,300,1.1,1.2
1645002,16450,1962,2,0,0,200,0,0
1645003,16450,1932,1,0,1,100,0,0
1645004,16450,1991,1,0,0,500,0,0
1645101,16451,1984,1,1,0,354,15511.4,17742.6
1645102,16451,1984,2,0,0,344,0,0
1645103,16451,2015,1,0,0,NA,NA,NA
1645104,16451,2018,1,0,0,NA,NA,NA
1645201,16452,1949,1,0,1,500,0,0
1645202,16452,1951,2,0,1,500,0,0
1645301,16453,1943,1,0,1,100,0,0
1645501,16455,1935,1,0,1,0,0,0
1645502,16455,1939,2,0,0,0,0,0
1645601,16456,1979,1,1,0,500,20206.2,24431.8
1645602,16456,1981,2,0,0,500,23404.6,29884.9
1645603,16456,2014,2,0,0,NA,NA,NA
1645701,16457,1974,1,1,0,500,0,0
1645702,16457,1976,2,1,0,500,0,0
1645703,16457,2014,2,0,0,NA,NA,NA
1645704,16457,2017,1,0,0,NA,NA,NA
1645801,16458,1963,1,1,0,200,15645.3,19123.9
1645802,16458,1980,2,1,0,300,16991,20231.5
1645901,16459,1944,2,0,1,0,0,0
1645902,16459,1997,2,0,0,354,5825.6,6359.9
1646101,16461,1980,2,1,0,500,7897.8,8633.5
1646102,16461,1976,1,1,0,500,19808.7,24852.4
1646201,16462,1959,1,1,0,300,21425,26064.7
1646202,16462,1990,1,0,0,354,0,0
1646601,16466,1951,2,0,1,500,0,0
1647001,16470,1947,1,0,1,100,0,0
1647002,16470,1954,2,0,1,200,0,0
1647201,16472,1979,1,1,0,500,43588.4,54232.7
1647202,16472,1973,2,0,0,500,97.6,106.3
1647203,16472,2017,1,0,0,NA,NA,NA
1647204,16472,1996,2,0,0,500,0,0
1647301,16473,1983,1,1,0,500,21669.3,26981
1647302,16473,1981,2,1,0,500,17231.4,20844.7
1647303,16473,2012,1,0,0,NA,NA,NA
1647401,16474,1941,2,0,1,0,0,0
1647501,16475,1976,2,1,0,500,16633.2,20284.4
1647601,16476,1982,2,1,0,300,14968.6,17664
1647602,16476,2007,2,0,0,NA,NA,NA
1647801,16478,1990,2,0,0,0,15653.5,17045.5
1647802,16478,1970,1,1,0,0,15653.5,17045.5
1647803,16478,1997,2,1,0,0,1612.8,1754.7
1647804,16478,2001,2,0,0,0,0,0
1647805,16478,2015,1,0,0,NA,NA,NA
1647806,16478,2016,2,0,0,NA,NA,NA
1647901,16479,1977,1,1,0,100,0,0
1647902,16479,1972,2,0,0,100,0,0
1647903,16479,1997,2,0,0,500,0,0
1647904,16479,2003,2,0,0,NA,NA,NA
1648001,16480,1969,2,1,0,500,13980.4,19704.4
1648002,16480,1963,2,1,0,500,14872,19986
1648003,16480,1932,1,0,1,100,0,0
1648201,16482,1941,1,0,1,100,0,0
1648202,16482,1947,2,0,0,100,0,0
1648301,16483,1967,2,1,0,300,0,0
1648302,16483,2001,2,0,0,200,0,0
1648303,16483,1960,1,1,0,200,0,0
1648501,16485,1949,1,0,1,100,119.4,121.8
1648502,16485,1957,2,1,0,200,14468.9,15801.1
1648503,16485,1983,1,0,0,0,0,0
1648504,16485,1995,1,1,0,200,0,0
1648601,16486,1932,1,0,1,100,0,0
1648801,16488,1938,2,0,1,100,0,0
1648802,16488,1936,1,0,1,100,0,0
1648803,16488,1966,1,0,0,0,0,0
1648901,16489,1973,1,1,0,500,0,0
1648902,16489,1973,2,0,0,500,0,0
1648903,16489,2007,2,0,0,NA,NA,NA
1648904,16489,2013,2,0,0,NA,NA,NA
1649001,16490,1970,1,0,0,500,0,0
1649002,16490,1972,2,1,0,500,41479.2,57819.3
1649003,16490,2003,1,0,0,NA,NA,NA
1649004,16490,2007,1,0,0,NA,NA,NA
1649101,16491,1936,2,0,0,100,0,0
1649201,16492,1942,1,0,1,100,0,0
1649202,16492,1949,2,0,0,100,0,0
1649203,16492,1991,2,1,0,500,14330.2,17152.6
1649401,16494,1977,1,1,0,300,14180.8,17255.5
1649402,16494,1978,2,1,0,200,16139.3,18071.6
1649403,16494,2007,2,0,0,NA,NA,NA
1649404,16494,2015,2,0,0,NA,NA,NA
1649501,16495,1962,1,1,0,300,0,0
1649502,16495,1962,2,1,0,300,0,0
1649601,16496,1944,1,0,1,100,0,0
1649602,16496,1947,2,0,0,100,0,0
1649701,16497,1982,1,1,0,300,8436.7,9226
1649702,16497,1981,2,1,0,300,0,0
1649703,16497,2016,2,0,0,NA,NA,NA
1649801,16498,1972,1,1,0,200,16129.9,19671.9
1649802,16498,1945,1,0,1,100,0,0
1649901,16499,1967,1,1,0,500,23029.2,28982.3
1649902,16499,1966,2,0,0,500,0,0
1649903,16499,2005,2,0,0,NA,NA,NA
1649904,16499,2008,2,0,0,NA,NA,NA
1650001,16500,1953,1,0,1,0,0,0
1650002,16500,1932,2,0,0,0,0,0
1650003,16500,1960,1,0,0,100,8931.4,9868.2
1650101,16501,1966,2,1,0,200,12085,12904.4
1650102,16501,2002,1,0,0,NA,NA,NA
1650301,16503,1961,2,0,0,500,0,0
1650302,16503,1935,2,0,0,100,0,0
1650303,16503,1978,1,1,0,200,12833.9,14010.7
1650401,16504,1952,1,0,1,100,0,0
1650501,16505,1947,1,0,1,100,0,0
1650601,16506,1970,1,1,0,200,16954.6,20492.8
1650602,16506,1973,2,1,0,200,2567.9,2803.4
1650603,16506,2000,1,0,0,200,0,0
1650701,16507,1959,1,1,0,300,13108.7,15309.2
1650702,16507,1959,2,1,0,500,4892.3,5224.1
1650801,16508,1991,1,1,0,344,13061,15197.9
1650901,16509,1992,2,1,0,500,16238.6,19375.4
1650902,16509,1988,1,1,0,500,13179.2,15109.3
1651001,16510,1969,1,1,0,200,16067.2,18865
1651002,16510,1970,2,0,0,200,84.1,95.4
1651003,16510,2006,1,0,0,NA,NA,NA
1651101,16511,1944,2,0,1,200,0,0
1651201,16512,1942,1,0,1,100,0,0
1651202,16512,1946,2,0,0,100,0,0
1651203,16512,1974,1,1,0,200,18661.5,22822.3
1651301,16513,1961,1,1,0,500,16932.6,20808.8
1651302,16513,1961,2,0,0,200,0,0
1651303,16513,1932,1,0,1,0,0,0
1651401,16514,1952,1,1,0,300,72911.5,113867.1
1651402,16514,1953,2,0,1,200,0,0
1651403,16514,1932,2,0,0,100,0,0
1651701,16517,1954,1,0,0,200,0,0
1651702,16517,1963,1,1,0,200,0,0
1651901,16519,1962,2,0,0,200,0,0
1651902,16519,1964,1,1,0,300,0,0
1651903,16519,2000,1,0,0,344,722.5,788.9
1652001,16520,1978,1,1,0,300,21847.2,27613.7
1652002,16520,1978,2,1,0,500,11015.7,12025.3
1652101,16521,1955,1,0,1,200,0,0
1652102,16521,1960,2,1,0,300,15141,18208.5
1652103,16521,1990,2,0,0,500,7516.7,8226.5
1652104,16521,1986,1,1,0,500,20.3,22.1
1652201,16522,1977,2,1,0,200,5578,6096.3
1652202,16522,1995,1,0,0,354,4028.6,4383.1
1652203,16522,2000,1,0,0,344,992.7,1083.8
1652301,16523,1941,1,0,1,100,0,0
1652401,16524,1962,1,1,0,500,0,0
1652601,16526,1949,2,0,1,100,0,0
1652701,16527,1984,2,0,0,100,0,0
1652702,16527,1971,1,0,0,100,0,0
1652703,16527,2013,2,0,0,NA,NA,NA
1652704,16527,2009,2,0,0,NA,NA,NA
1653101,16531,1946,1,0,1,500,0,0
1653201,16532,1940,2,0,0,0,0,0
1653301,16533,1956,1,0,1,200,1954.7,2136
1653302,16533,1958,2,1,0,200,12705,14837.8
1653303,16533,1991,1,0,0,500,0,0
1653304,16533,1986,2,1,0,500,19486.1,22903.7
1653401,16534,1954,1,0,1,200,0,0
1653402,16534,1958,2,0,0,200,0,0
1653501,16535,1947,1,0,1,100,0,0
1653502,16535,1951,2,0,0,100,0,0
1653503,16535,1981,1,1,0,300,10111.9,10798.2
1653601,16536,1995,2,1,0,354,7233.7,7975.7
1653602,16536,2014,2,0,0,NA,NA,NA
1653701,16537,1977,2,1,0,300,5412.6,5785.9
1653702,16537,1981,1,1,0,100,17727.7,20936.6
1653703,16537,2002,1,0,0,NA,NA,NA
1653704,16537,2008,1,0,0,NA,NA,NA
1653801,16538,1954,1,0,1,100,0,0
1653802,16538,1957,2,0,0,200,0,0
1653901,16539,1948,2,0,1,100,0,0
1654001,16540,1951,1,0,1,500,0,0
1654002,16540,1951,2,0,1,100,0,0
1654101,16541,1948,1,0,1,100,0,0
1654102,16541,1948,2,0,0,200,0,0
1654201,16542,1965,1,1,0,200,19716.6,24704.1
1654202,16542,1998,1,1,0,200,1252.1,1387.3
1654203,16542,2002,1,0,0,NA,NA,NA
1654301,16543,1970,1,1,0,300,20431.5,25433.5
1654302,16543,1976,2,1,0,300,12834.3,13562.8
1654303,16543,2001,2,0,0,200,0,0
1654601,16546,1938,1,0,1,100,0,0
1654602,16546,1940,2,0,0,100,0,0
1654701,16547,1937,1,0,1,100,0,0
1654702,16547,1943,2,0,1,300,0,0
1654801,16548,1947,2,0,1,100,0,0
1654802,16548,1947,1,0,1,300,0,0
1654901,16549,1964,1,1,0,300,24602.9,32162.1
1654902,16549,1968,2,1,0,300,5000,5000
1654903,16549,1990,1,1,0,354,7601.3,8343.8
1655001,16550,1959,2,1,0,200,0,0
1655002,16550,1959,1,1,0,200,30144.9,40388.1
1655101,16551,1932,1,0,1,100,0,0
1655102,16551,1971,2,1,0,500,16445.5,20057.4
1655103,16551,1975,1,1,0,500,14948.5,17938.9
1655201,16552,1950,1,0,1,200,0,0
1655202,16552,1950,2,0,1,100,0,0
1655301,16553,1957,1,0,1,500,19293.8,23448.6
1655302,16553,1958,2,1,0,300,18709.1,23267.4
1655401,16554,1947,1,0,1,500,0,0
1655701,16557,1989,2,1,0,500,15807.3,18813.6
1655702,16557,1962,2,0,0,300,0,0
1655801,16558,1965,1,0,0,300,0,0
1655802,16558,1969,2,1,0,200,11200,12265.62
1655803,16558,1997,2,0,0,200,0,0
1655804,16558,1999,2,0,0,200,0,0
1655901,16559,1991,1,0,0,200,3711.4,4128.2
1655902,16559,1992,2,1,0,200,0,0
1656001,16560,1960,1,0,0,500,0,0
1656002,16560,1961,2,1,0,500,25380.6,33068.2
1656003,16560,1989,2,1,0,500,16691.1,20501.3
1656004,16560,1994,2,1,0,500,682.5,729.2
1656201,16562,1943,2,0,0,300,0,0
1656301,16563,1985,1,1,0,500,19579.1,24559.9
1656302,16563,1962,2,0,0,300,1623.9,1851.9
1656401,16564,1953,1,1,0,200,20846.8,26094.4
1656402,16564,1956,2,1,0,500,30871.5,40941.1
1656403,16564,1997,2,0,0,354,0,0
1656501,16565,1957,2,1,0,500,23047.4,30068.7
1656601,16566,1943,1,0,1,200,0,0
1656801,16568,1950,1,0,1,500,0,0
1656802,16568,1952,2,0,0,500,0,0
1656901,16569,1973,1,1,0,500,31978.3,42674
1656902,16569,1963,2,0,0,300,0,0
1657001,16570,1995,1,0,0,344,0,0
1657002,16570,1961,1,1,0,500,7257.4,8275.9
1657003,16570,1967,2,1,0,500,33683.1,44009.8
1657004,16570,1997,1,0,0,344,0,0
1657005,16570,2001,1,0,0,200,0,0
1657101,16571,1969,1,1,0,300,27447.7,32960
1657102,16571,1973,2,1,0,500,19070.6,21293.8
1657103,16571,2007,1,0,0,NA,NA,NA
1657104,16571,2011,1,0,0,NA,NA,NA
1657301,16573,1933,2,0,0,0,0,0
1657302,16573,1963,2,0,0,200,0,0
1657303,16573,1964,1,0,0,200,0,0
1657401,16574,1963,2,1,0,500,32053,43468.9
1657402,16574,1961,1,1,0,500,28926.2,35671.9
1657403,16574,1994,1,1,0,344,3253,3544.9
1657404,16574,1997,2,0,0,344,13.6,20.3
1657501,16575,1994,1,0,0,100,3563.2,3881.3
1657502,16575,1961,2,1,0,0,6614.9,7227.5
1657601,16576,1962,1,1,0,200,15648.2,17853
1657602,16576,1959,2,0,0,200,0,0
1657603,16576,1985,1,0,0,200,0,0
1657701,16577,1961,1,1,0,500,36444.5,49160.1
1657702,16577,1962,2,0,0,500,0,0
1657703,16577,1995,1,0,0,344,0,0
1657704,16577,1997,2,0,0,344,0,0
1657801,16578,1957,1,1,0,200,29610,38869
1657802,16578,1958,2,1,0,500,0,0
1657803,16578,1988,1,1,0,500,333.2,363.4
1657804,16578,1991,1,0,0,200,0,0
1657901,16579,1952,1,0,1,300,0,0
1657902,16579,1932,2,0,1,0,0,0
1657903,16579,1932,1,0,1,100,0,0
1658001,16580,1949,2,0,0,100,0,0
1658002,16580,1973,1,0,0,200,0,0
1658003,16580,1948,1,0,1,300,0,0
1658101,16581,1963,1,1,0,200,11879.9,18687.9
1658102,16581,1967,2,1,0,200,14620.9,16797.9
1658103,16581,1994,2,1,0,500,622.1,678.9
1658104,16581,2000,1,0,0,200,0,0
1658201,16582,1956,1,0,1,500,0,0
1658202,16582,1962,2,1,0,200,7273.7,7767.8
1658203,16582,1996,1,0,0,354,0,0
1658301,16583,1957,1,1,0,300,29530.2,39019.3
1658302,16583,1957,2,1,0,200,3888,4199.33
1658303,16583,1988,1,0,0,200,7367.4,8117.5
1658401,16584,1940,1,0,1,500,0,0
1658402,16584,1942,2,0,0,100,0,0
1658501,16585,1958,1,0,0,500,8534.7,9854.4
1658502,16585,1963,2,1,0,500,43634.6,61466.3
1658503,16585,1998,1,0,0,344,0,0
1658504,16585,2003,1,0,0,NA,NA,NA
1658601,16586,1957,1,1,0,200,21923.4,27623.7
1658602,16586,1954,2,0,1,200,5229.7,6136.2
1658801,16588,1957,2,1,0,500,1418.7,1514.9
1658802,16588,1950,1,0,1,200,0,0
1658803,16588,1982,1,1,0,300,17934.7,21917.1
1658901,16589,1987,2,1,0,200,11761.7,13423.7
1658902,16589,1982,1,1,0,300,10829.3,12079.6
1658903,16589,2013,2,0,0,NA,NA,NA
1659001,16590,1964,1,0,1,200,0,0
1659002,16590,1932,2,0,0,0,0,0
1659101,16591,1957,1,1,0,200,11577.6,12186.9
1659102,16591,1957,2,1,0,300,9852.1,11360.8
1659201,16592,1978,2,1,0,500,27297.1,35171.5
1659202,16592,1976,1,1,0,0,19338.6,23443.9
1659203,16592,2002,2,0,0,NA,NA,NA
1659204,16592,2007,2,0,0,NA,NA,NA
1659301,16593,1971,1,1,0,0,9061.3,9890.9
1659302,16593,1979,2,1,0,0,8964.9,9774.2
1659303,16593,1999,2,0,0,200,0,0
1659304,16593,2003,2,0,0,NA,NA,NA
1659305,16593,2008,1,0,0,NA,NA,NA
1659601,16596,1972,2,1,0,500,0,0
1659602,16596,1962,1,1,0,200,0,0
1659603,16596,2007,1,0,0,NA,NA,NA
1659604,16596,2011,2,0,0,NA,NA,NA
1659701,16597,1962,2,1,0,300,10901.04,12380.96
1659801,16598,1976,2,1,0,500,10981.5,11845.9
1659802,16598,1978,1,1,0,200,2582.7,2816.1
1659803,16598,2018,2,0,0,NA,NA,NA
1659901,16599,1954,1,0,1,200,0,0
1659902,16599,1932,1,0,1,0,0,0
1660001,16600,1952,2,0,1,300,0,0
1660002,16600,1932,2,0,1,100,0,0
1660003,16600,1932,1,0,1,300,0,0
1660004,16600,1932,1,0,1,500,0,0
1660101,16601,1950,2,0,1,100,0,0
1660102,16601,1945,1,0,1,300,0,0
1660301,16603,1964,2,0,0,200,0,0
1660401,16604,1964,1,0,0,500,14489,17047.4
1660402,16604,1968,2,1,0,500,3300,3500
1660403,16604,1991,1,0,0,200,13419.8,15807.9
1660404,16604,2007,2,0,0,NA,NA,NA
1660501,16605,1975,2,1,0,300,24694.1,31110.3
1660502,16605,1972,1,1,0,200,24777,31261.2
1660503,16605,2001,1,0,0,200,0,0
1660504,16605,2005,1,0,0,NA,NA,NA
1660601,16606,1958,1,0,1,200,0,0
1660602,16606,1959,2,0,0,200,20195.4,25641.4
1660603,16606,1986,1,1,0,344,0,0
1660701,16607,1953,2,0,1,300,0,0
1660702,16607,1984,1,0,0,344,0,0
1660801,16608,1963,2,1,0,500,10633.6,11632.3
1660802,16608,1998,1,0,0,354,0,0
1660803,16608,2000,2,0,0,200,0,0
1660901,16609,1973,1,0,0,200,0,0
1660902,16609,1936,2,0,1,100,0,0
1660903,16609,1965,1,0,0,200,0,0
1661001,16610,1965,1,1,0,300,21028.8,26135.4
1661002,16610,1969,2,1,0,300,19092.2,23127.5
1661003,16610,1998,1,0,0,344,0,0
1661004,16610,2003,2,0,0,NA,NA,NA
1661101,16611,1955,1,0,1,300,0,0
1661102,16611,1960,2,1,0,200,24315.8,31859.2
1661201,16612,1971,2,1,0,500,26068.7,33089.1
1661202,16612,1969,1,1,0,500,22328.5,27980.3
1661203,16612,2003,2,0,0,NA,NA,NA
1661204,16612,2006,1,0,0,NA,NA,NA
1661301,16613,1941,2,0,1,500,0,0
1661401,16614,1950,1,0,1,200,0,0
1661402,16614,1952,2,0,1,200,0,0
1661403,16614,1976,2,1,0,500,0,0
1661501,16615,1969,2,1,0,200,13123.9,14918.7
1661502,16615,1988,1,0,0,344,0,0
1661503,16615,1993,1,0,0,344,9243.1,10085.9
1661601,16616,1956,2,0,0,200,0,0
1661602,16616,1952,1,0,1,100,0,0
1661603,16616,1983,1,1,0,500,22479.1,28677.8
1661604,16616,1932,1,0,1,100,0,0
1661701,16617,1957,1,0,0,500,0,0
1661801,16618,1956,2,1,0,300,30993.3,42361.5
1661901,16619,1969,1,1,0,300,31280.5,41793.5
1661902,16619,1973,2,0,0,200,3697.7,4036.7
1661903,16619,2002,2,0,0,NA,NA,NA
1661904,16619,2004,2,0,0,NA,NA,NA
1662101,16621,1955,2,0,0,100,0,0
1662102,16621,1952,1,0,1,100,3851.2,4320.6
1662201,16622,1953,1,1,0,500,24434.5,32268.8
1662202,16622,1957,2,1,0,500,26165.6,34503.2
1662203,16622,1989,1,1,0,500,9100.3,10172.8
1662401,16624,1956,1,1,0,200,27032.5,36036.3
1662402,16624,1959,2,1,0,300,19837.6,24965.5
1662403,16624,1989,2,1,0,500,1375.9,1498.1
1662501,16625,1932,1,0,1,100,0,0
1662601,16626,1960,1,0,0,300,0,0
1662602,16626,1961,2,1,0,300,25825.3,34012.1
1662603,16626,1991,2,0,0,500,0,0
1662801,16628,1964,2,0,0,500,0,0
1662802,16628,1992,1,1,0,344,0,0
1662803,16628,2000,1,0,0,344,0,0
1662804,16628,1963,1,1,0,500,14878.03,17539.97
1662901,16629,1966,1,1,0,500,12521.5,12521.5
1662902,16629,1968,2,1,0,500,21249.2,24740.9
1662903,16629,1998,2,0,0,344,349.2,356.3
1662904,16629,2000,2,0,0,344,0,0
1663001,16630,1973,1,1,0,500,0,0
1663002,16630,1977,2,1,0,500,48127.7,69472.7
1663003,16630,2010,1,0,0,NA,NA,NA
1663004,16630,2007,1,0,0,NA,NA,NA
1663101,16631,1947,1,0,1,200,0,0
1663102,16631,1952,2,0,0,200,0,0
1663301,16633,1967,1,1,0,500,36118.7,48884.6
1663302,16633,1970,2,0,0,500,2704.6,2946.6
1663303,16633,1999,2,0,0,344,0,0
1663304,16633,2000,2,0,0,344,0,0
1663401,16634,1958,1,1,0,200,14934.8,17846.8
1663601,16636,1982,1,0,0,300,0,0
1663701,16637,1972,2,1,0,500,31044.6,40152.4
1663702,16637,1972,1,1,0,500,30335.9,39098.4
1663703,16637,2004,2,0,0,NA,NA,NA
1663704,16637,2006,1,0,0,NA,NA,NA
1663705,16637,2011,2,0,0,NA,NA,NA
1663801,16638,1946,2,0,1,200,0,0
1663802,16638,1980,2,0,0,0,5065.2,5419.1
1663803,16638,1980,2,1,0,0,5901.96,6374.56
1663901,16639,1980,2,1,0,500,23852.6,30711.1
1663902,16639,1980,1,1,0,500,9296.4,10590.8
1663903,16639,2010,2,0,0,NA,NA,NA
1664001,16640,1972,1,1,0,500,30327.9,41313.4
1664002,16640,1973,2,1,0,500,21513.3,27705.5
1664101,16641,1976,1,1,0,300,26649.9,36520.7
1664102,16641,1979,2,1,0,200,7713.2,8236.1
1664103,16641,2000,2,0,0,200,0,0
1664104,16641,2013,1,0,0,NA,NA,NA
1664201,16642,1978,2,1,0,500,29889.4,40446.2
1664202,16642,1978,1,1,0,200,16198.6,19406.3
1664203,16642,2014,2,0,0,NA,NA,NA
1664204,16642,2018,1,0,0,NA,NA,NA
1664301,16643,1937,1,0,1,200,0,0
1664302,16643,1937,2,0,0,100,0,0
1664401,16644,1971,2,1,0,500,24851.4,31954.2
1664402,16644,1960,1,1,0,500,101831.1,159606
1664501,16645,1955,2,0,1,300,0,0
1664801,16648,1978,2,1,0,500,20498,25278.6
1664802,16648,2001,2,0,0,200,0,0
1664901,16649,1950,1,0,1,200,0,0
1664902,16649,1955,2,1,0,200,11782.5,12985.3
1664903,16649,1976,1,1,0,300,7274.8,8062.1
1664904,16649,1982,1,1,0,300,15916.8,19019
1665001,16650,1970,2,1,0,200,7202.8,7862.8
1665002,16650,1961,1,1,0,500,41910.9,59486.2
1665003,16650,1987,1,0,0,354,15223.9,18588.3
1665004,16650,1992,2,1,0,500,14768.7,15935.9
1665005,16650,2003,1,0,0,NA,NA,NA
1665201,16652,1949,1,0,1,100,0,0
1665202,16652,1951,2,0,0,100,0,0
1665301,16653,1952,1,0,1,200,0,0
1665302,16653,1958,1,0,0,200,0,0
1665401,16654,1962,2,1,0,500,35036.8,46876.9
1665501,16655,1977,1,1,0,200,25274.5,33239.8
1665502,16655,1978,2,1,0,500,20162.7,25198.9
1665503,16655,2011,1,0,0,NA,NA,NA
1665601,16656,1958,1,1,0,200,16084.2,19562.9
1665602,16656,1958,2,0,0,0,0,0
1665701,16657,1958,2,0,0,200,0,0
1665901,16659,1959,1,1,0,300,0,0
1665902,16659,1965,2,1,0,300,16382.7,22178.7
1665903,16659,1993,1,0,0,500,18077.9,21834.4
1666001,16660,1938,2,0,0,200,0,0
1666002,16660,1935,2,0,1,200,0,0
1666101,16661,1934,1,0,1,0,0,0
1666102,16661,1964,1,0,1,200,0,0
1666201,16662,1932,2,0,1,300,0,0
1666301,16663,1947,1,0,1,0,0,0
1666302,16663,1948,2,0,1,200,0,0
1666501,16665,1955,2,1,0,500,20247.8,25086.6
1666502,16665,1996,2,0,0,344,0,0
1666601,16666,1962,1,1,0,300,19195.1,24061.3
1666602,16666,1966,2,0,0,200,0,0
1666701,16667,1990,2,1,0,500,12583.3,14624.1
1666702,16667,1985,1,1,0,500,12634.3,14890.1
1666703,16667,2013,1,0,0,NA,NA,NA
1666801,16668,1972,1,1,0,500,0,0
1666901,16669,1968,1,1,0,300,11851.6,12994.4
1666902,16669,1972,2,1,0,200,7406.1,7920
1666903,16669,1997,2,0,0,344,1289.8,1405
1667101,16671,1981,1,1,0,300,16646.7,20368.3
1667102,16671,1982,2,1,0,300,17376.8,21372
1667201,16672,1986,2,1,0,500,21207.4,26990.4
1667301,16673,1955,1,1,0,500,0,0
1667302,16673,1960,2,0,0,300,0,0
1667303,16673,1989,2,1,0,500,2468.1,3035
1667401,16674,1957,1,1,0,500,23279.2,30209.3
1667402,16674,1963,2,0,0,100,0,0
1667501,16675,1979,2,1,0,500,31883.3,42896.8
1667502,16675,2015,2,0,0,NA,NA,NA
1667601,16676,1961,1,1,0,500,11807.1,14398.9
1667602,16676,1979,2,1,0,500,1528.6,1670.5
1667603,16676,2007,1,0,0,NA,NA,NA
1667701,16677,1965,2,1,0,200,14693.2,16880.5
1667702,16677,1966,1,1,0,200,42069.9,57937.7
1667703,16677,1995,1,1,0,354,12783.4,14940.6
1667704,16677,1999,2,0,0,200,0,0
1667801,16678,1965,1,1,0,100,14952.1,16446.1
1667802,16678,1978,2,0,0,300,0,0
1667803,16678,2003,2,0,0,NA,NA,NA
1667804,16678,2005,1,0,0,NA,NA,NA
1667805,16678,2008,2,0,0,NA,NA,NA
1667806,16678,2012,1,0,0,NA,NA,NA
1667901,16679,1972,2,1,0,500,20049,24072.7
1667902,16679,1972,1,1,0,300,32221.9,42012.1
1667903,16679,2002,1,0,0,NA,NA,NA
1667904,16679,2002,1,0,0,NA,NA,NA
1668001,16680,1974,1,1,0,500,0,0
1668101,16681,1968,1,1,0,300,19072.6,23445.4
1668102,16681,1974,2,1,0,500,13617.9,15968.4
1668103,16681,2011,2,0,0,NA,NA,NA
1668401,16684,1973,1,1,0,300,27546.9,35356.8
1668402,16684,1981,2,1,0,500,13396.5,15748
1668403,16684,1993,1,1,0,200,12924.7,14698.2
1668404,16684,2013,2,0,0,NA,NA,NA
1668501,16685,1972,2,1,0,300,24885.2,29544.8
1668502,16685,1949,2,0,1,200,0,0
1668503,16685,2000,2,0,0,200,0,0
1668601,16686,1936,2,0,0,0,0,0
1668801,16688,1948,1,0,1,100,0,0
1668802,16688,1947,2,0,0,100,0,0
1668901,16689,1952,2,0,0,200,0,0
1668902,16689,1952,1,0,1,200,2356.9,2511.9
1669001,16690,1962,2,1,0,500,26749,35494.8
1669002,16690,1988,1,1,0,500,21110.2,27092.4
1669201,16692,1942,2,0,1,100,0,0
1669202,16692,1945,1,0,1,100,0,0
1669203,16692,1974,1,1,0,200,14574.8,16221.2
1669301,16693,1944,2,0,0,100,0,0
1669401,16694,1950,2,0,1,100,0,0
1669501,16695,1959,1,1,0,300,32079.3,44170.1
1669502,16695,1954,2,1,0,200,8355.3,8921.9
1669601,16696,1944,2,0,1,100,0,0
1669701,16697,1932,1,0,1,0,0,0
1669702,16697,1947,1,0,1,100,0,0
1669703,16697,1950,2,0,0,100,0,0
1669801,16698,1962,1,1,0,500,35640.7,49425
1669802,16698,1963,2,1,0,500,17141.5,20820.1
1669803,16698,1932,2,0,0,100,0,0
1669901,16699,1994,2,1,0,500,7803.1,8508.7
1670001,16700,1953,1,0,1,500,645,645
1670002,16700,1955,2,0,1,500,641.5,641.5
1670201,16702,1967,2,1,0,300,17403.2,21429.7
1670202,16702,1967,1,0,0,300,0,0
1670301,16703,1970,2,1,0,500,28919.8,37645.4
1670302,16703,1964,1,1,0,300,23229.7,29387.1
1670303,16703,2000,1,0,0,344,0,0
1670304,16703,2007,2,0,0,NA,NA,NA
1670401,16704,1954,1,0,1,200,0,0
1670402,16704,1958,2,0,0,300,0,0
1670501,16705,1959,1,1,0,500,35864.2,50685.4
1670502,16705,1963,2,1,0,500,0,0
1670503,16705,1990,1,1,0,500,5709.1,6249.88
1670504,16705,1992,1,1,0,500,8998.3,9818.2
1670601,16706,1948,1,0,1,100,0,0
1670602,16706,1949,2,0,0,100,0,0
1670701,16707,1991,2,1,0,500,12681.5,13737
1670702,16707,1988,1,1,0,500,6363.5,7238.7
1670801,16708,1941,1,0,1,200,0,0
1671001,16710,1935,2,0,0,100,0,0
1671101,16711,1968,2,1,0,500,29639.2,39895.2
1671201,16712,1932,2,0,0,300,0,0
1671501,16715,1988,2,1,0,500,9756.6,10817.6
1671801,16718,1971,2,1,0,300,19213.8,23396.5
1671802,16718,1995,1,0,0,344,42.9,46.8
1672001,16720,1983,1,1,0,344,10851.3,11804.6
1672002,16720,2003,1,0,0,NA,NA,NA
1672003,16720,2007,2,0,0,NA,NA,NA
1672201,16722,1954,2,0,0,500,35587.7,49658.3
1672301,16723,1977,2,1,0,500,68977.8,108244.6
1672302,16723,1978,1,1,0,500,14863.7,17871.5
1672303,16723,2015,1,0,0,NA,NA,NA
